0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571
0.0,604.983,1316.2135,1027.7301,796.57947,1047.1704,734.3085,836.2672,781.3513,828.24884,897.30884,849.34283,1067.3424,1035.4762,712.0532,713.4995,1263.6304,699.661,490.99942,2154.0115,585.08075,1345.5573,836.87787,729.1623,336.19415,1329.0941,1460.651,847.4086,745.96716,899.304,1138.4639,2105.3152,833.4281,1182.1923,587.253,1341.2207,659.4448,765.9832,1139.7756,1808.1244,2502.642,746.3977,734.3627,784.1667,2010.4368,876.7157,808.60114,684.89764,908.7742,982.26495,1876.786,1017.17365,706.1703,2020.0967,694.52106,841.71747,1507.9631,852.90594,749.671,774.34534,1331.939,863.793,1465.7881,505.61917,946.42206,698.6758,832.32855,246.06883,979.9327,595.2285,987.13324,876.54926,466.8545,884.2668,2279.4814,437.12015,829.00323,806.8167,766.87854,796.00757,924.8683,2113.4626,568.2712,399.52115,1492.303,354.8771,823.1394,924.82275,796.5964,749.666,740.34247,728.63684,642.919,2438.8086,766.4841,699.8226,831.9282,868.5701,745.8464,804.75433,954.6156,703.8713,941.04486,721.0773,952.468,795.19653,1122.9597,2131.1326,1184.8933,1564.1034,1220.568,633.78235,716.363,2001.499,703.2205,1379.2566,456.53928,791.9781,727.06805,734.3019,977.24774,419.90338,2696.8472,367.72952,692.9017,1960.2753,936.41266,386.13702,638.2313,648.91724,916.2999,1971.9146,2199.3245,2523.0144,690.9138,933.9722,920.7652,1947.557,1420.7892,876.9311,1225.7872,837.1379,889.441,1231.1548,1112.166,1781.7809,1918.8834,800.6952,990.436,618.65454,579.92706,749.93353,884.23157,970.49347,1222.7168,785.2355,1190.5442,947.0784,1005.0591,1276.6799,980.5696,639.6565,1423.0347,807.09607,1007.8659,921.4999,599.4879,834.26013,731.2284,961.63885,703.31476,2057.6277,819.0938,1044.4314,627.8087,767.3957,577.8607,803.58594,2665.172,1763.1514,1276.4906,2057.1746,1132.9784,1306.6215,1838.4806,867.0283,1613.3845,2017.0127,749.5252,1157.3469,2218.8994,1818.9662,774.463,918.6905,801.3858,2084.8538,826.63464,854.3484,1122.9597,435.88846,1514.3291,992.7677,294.98557,793.04706,1052.4717,1032.8314,576.14594,1290.6448,863.41943,511.63156,597.1189,782.6477,2199.444,751.3469,2521.7817,950.0477,882.0081,1851.5945,711.27405,753.12195,2568.024,647.6883,1627.7355,854.55145,531.662,2649.538,1707.7466,608.83325,1395.533,846.84985,778.99634,808.9135,882.9913,1038.0801,809.5772,1221.155,621.56006,522.5915,924.47833,933.25397,707.5142,846.2398,2701.655,962.7,654.44904,997.40356,631.1277,778.8899,2531.8267,769.50806,584.13336,691.7549,799.8016,1208.1151,1209.1669,735.43207,1086.2345,1329.283,887.83936,1023.88605,1259.8829,987.17706,1527.2977,1141.9974,401.36838,1005.7078,463.28342,728.4247,994.4212,2042.7972,885.0248,1938.3652,956.6174,2753.3193,1006.92944,1162.1761,481.09375,2244.2183,817.6122,1108.3721,369.80212,773.6669,894.3612,1190.3264,1292.6835,688.8326,835.04724,657.852,758.4963,926.1096,689.46075,691.40924,893.634,735.60333,1385.1317,741.12115,959.19916,1118.6891,1557.5435,753.7633,558.43524,646.36847,950.72736,2693.1262,495.01627,1276.6973,1004.0119,1898.5143,801.55963,821.8534,1273.2268,649.0266,1146.4418,1887.5328,821.8776,1296.65,1612.0975,1385.8989,730.82715,1202.1641,2342.4648,640.02734,2426.109,868.3846,828.164,497.9334,1299.629,1093.237,1200.6213,605.5134,1615.0312,707.1862,2623.1228,2780.998,941.1179,2234.5483,1220.6344,1594.4688,917.06085,783.51025,1476.8322,1994.2047,686.1013,2793.9377,816.943,2256.2092,1043.6523,715.73114,1077.556,1520.3159,2068.3682,1505.1503,2122.999,779.2813,2130.5994,1867.38,1995.1083,1099.0591,2243.8547,702.14264,712.744,1369.2993,951.2159,1260.7863,745.41394,656.5275,1865.7731,721.0895,1389.2451,764.75256,885.97595,617.183,883.16034,590.5238,1060.448,2174.122,2257.5068,1544.0886,889.4624,789.32855,883.0047,939.21155,1898.0378,793.7742,1886.1061,758.9191,889.75903,657.4972,676.06885,1649.1179,1683.0817,988.8552,1439.771,1268.5419,770.9486,927.06824,1432.9353,799.0278,1304.5032,1407.844,886.91956,1846.9498,1049.0447,953.7634,1265.9612,891.0899,2827.4136,632.68085,1347.311,700.1678,1957.6223,1041.7937,912.999,1258.881,701.3324,888.02545,2056.203,1948.5546,3087.4438,1252.666,2495.884,1257.3816,1026.3353,823.544,1995.1051,1288.1586,1303.217,575.58466,800.6134,1024.0874,876.0868,1046.9789,2191.344,566.47626,1086.4294,838.9206,1015.26917,511.7726,2293.7502,1487.1185,611.8316,1549.7081,713.132,1480.8716,583.5477,1653.295,769.8133,1923.6273,1592.9113,885.7594,1134.7675,850.7814,1871.0734,1025.5582,2138.278,654.8487,1395.9371,984.8153,1021.4546,1047.7762,835.6241,585.5481,1398.2998,818.5129,486.84128,1861.8457,352.87863,1066.0156,1687.0012,2427.3398,840.167,877.4156,853.49414,591.6238,857.18494,1660.5289,237.85106,941.68445,972.3131,1456.2734,808.7652,2842.3765,781.7762,886.4825,2646.604,2488.8604,570.23834,1604.8475,730.6505,1364.9977,2107.4995,2210.3208,700.1191,710.6454,1153.0648,904.5513,2726.9912,1219.1263,1083.5232,932.7361,1839.4177,1880.3923,1508.5225,467.4388,1283.9801,552.8083,1093.2272,1683.2025,1179.2153,1418.735,2364.0417,918.07465,1286.5675,879.08704,1341.1096,1631.1901,2087.181,985.4023,1462.9485,933.3244,1108.6681,1315.7883,2162.681,1358.2073,875.5434,1272.3422,866.6863,678.1517,2152.592,2373.459,795.39294,771.8904,656.4117,1070.2411,1500.0391,558.61865,2182.6401,2587.993,1082.2368,1051.8185,1269.6471,1106.5121,767.8104,2500.0198,687.938,1755.9028,1431.1495,1356.4727,438.25015,1791.5117,2221.6736,967.2187,1271.1892,1480.4614,2680.1624,2386.719,1804.7655,2181.3179,2827.7068,1035.6825,1230.3555,802.90546,1081.7081,711.5026,768.5012,962.0638,1250.1064,840.7302,1140.4465,1162.1505,1042.5529,2466.4263
604.983,0.0,1904.7339,1075.5251,682.25653,586.4855,746.1272,502.6327,553.3414,1386.7462,856.8949,673.45105,1287.7058,516.16425,620.0656,661.45544,1401.2278,661.2998,585.59216,2585.8284,1135.7231,939.2702,910.9435,496.81686,1015.579,1675.1954,1925.4443,665.4003,596.6341,1341.0538,1526.7206,2578.0042,1055.6587,688.08545,645.7987,1307.5581,593.8929,1048.5133,1068.7808,2219.641,2884.7788,304.5872,938.2478,701.56,2453.025,719.1651,845.60144,857.7825,1504.2474,936.7571,2291.545,968.369,497.43857,2420.5469,753.41296,844.378,1363.1228,742.0308,858.96436,697.87067,1601.8502,662.7655,2078.8037,1102.769,1702.5759,1474.0173,1720.4669,785.649,1200.6033,566.6176,544.05304,727.94794,900.9804,1658.8513,2731.4084,326.97003,664.1759,945.8826,922.9511,1511.1483,865.3982,2641.6711,1364.4377,1131.0856,2183.6604,880.8575,1446.5295,427.32535,1711.0164,735.3199,865.2966,641.1676,567.7517,2860.1555,377.32367,799.2822,465.611,567.72003,491.61594,519.49963,785.74286,686.4292,917.1998,813.1445,814.51324,349.63116,1139.9058,2583.6272,1782.9777,2320.4124,1335.5978,684.9382,280.213,2493.1675,1321.5392,1288.6394,522.2578,649.9324,1259.4028,1739.2799,851.2239,710.60596,3109.4739,563.48553,1054.9756,2403.423,942.1378,908.8677,1343.3383,1124.9929,998.2764,2521.849,2684.799,3014.241,1775.9642,1673.2379,942.8555,2043.7704,1721.912,660.827,1350.052,655.5797,681.3162,1736.1249,1141.6755,2252.6943,2282.4238,498.9229,918.08295,1210.1703,934.9849,845.2636,660.7021,1757.5787,2021.4254,493.82123,1241.3208,1775.703,1280.4938,1483.1648,1953.4153,413.87585,1687.6897,1433.71,1332.7538,1751.7849,1384.0216,829.9408,421.76962,1621.9214,973.57947,2457.158,495.1317,1142.7332,853.5068,945.35474,1159.218,836.2164,3006.7456,2245.1196,1884.2319,2590.5027,1677.2439,2331.9504,2377.1248,1264.1351,2279.7983,2299.6506,726.6517,1270.1421,2671.1313,2353.0457,835.78766,2066.742,489.52063,2566.6697,381.85092,903.02094,1139.9058,677.0357,1898.8763,485.66068,761.38184,1125.5957,1552.8141,562.75214,1160.1963,1762.3788,1100.5934,987.97784,1270.7911,986.06256,2649.1416,1563.4136,3001.8452,1400.4696,295.0805,2224.1309,358.47937,892.2813,2992.2373,1012.27026,2234.7825,1503.4706,760.1815,3100.7144,2275.7634,892.346,1950.1001,471.68893,739.8334,763.9191,399.6397,904.0924,532.1713,967.6813,785.05756,802.2153,798.4199,1235.2853,427.4368,1609.0071,3145.8464,1478.0142,736.33185,1199.13,817.1407,293.3194,3018.0718,1588.3723,733.8755,169.807,782.0133,2048.5854,2062.7847,871.7253,965.5378,2138.8586,933.8666,1009.63617,1185.7977,1180.4543,2129.2473,1177.7478,850.02045,896.90454,635.8653,992.9716,1185.5581,2541.386,464.22305,2287.564,551.93024,3214.714,2133.4226,1452.8157,864.38605,2696.2166,469.89938,1305.8706,1128.8988,970.33655,1349.8904,1395.5829,1832.3169,612.1848,1445.2385,823.3573,1537.5896,1627.6547,1617.5833,1483.616,1932.8358,840.8193,2182.3772,1264.4353,1216.5898,891.39246,1901.521,710.5316,882.36896,631.4407,1001.9739,3158.0823,1195.6986,2003.2711,1085.492,2719.9104,614.2085,1153.9355,1188.1298,617.5665,2152.1746,2822.644,629.2541,1790.4985,2072.5718,2207.0803,595.3846,1399.9055,2818.4453,535.82214,2930.7703,769.4193,968.4404,1382.447,1634.1482,1053.2668,1994.0107,752.9425,2404.322,688.4145,3092.1726,3280.9749,1854.7306,2510.3516,1567.4983,2115.3608,1122.8276,452.93152,1823.4357,2456.5713,1156.5145,3247.0195,1018.6777,2342.7822,839.5395,547.61163,566.32245,1924.7755,2470.6677,1468.0669,2540.5728,1686.9896,2650.0686,2472.8396,2342.5303,1356.8524,2725.128,606.83453,488.63425,1776.6726,538.4205,1413.489,1137.0875,808.01526,2318.243,850.5345,2103.7095,895.9917,1277.4573,1368.4897,871.6851,592.49634,1013.8466,2696.3933,2740.7307,2170.294,920.22107,762.54364,820.192,1038.9807,2374.3215,337.3324,2324.8948,1556.0433,1156.2146,1449.6428,1070.7239,2114.2488,2113.3582,876.47687,1837.6088,1411.125,649.6183,866.53546,1467.1262,1098.9983,1322.505,1986.3815,1261.2183,2319.0684,1145.5842,1056.598,1530.2338,438.19125,3200.762,878.0334,1840.9677,793.031,2404.0825,917.1382,490.9802,1503.085,1187.4965,487.8815,2626.8945,2502.5972,3570.1956,1173.2351,2864.6033,1872.429,1043.2993,1122.8489,2571.551,1543.6191,1290.327,1230.3292,577.3347,1438.1354,1090.4475,1033.9535,2607.2866,679.63116,1310.1444,775.9788,515.73065,804.44025,2750.6052,1845.6812,602.26514,1446.6958,641.55664,2147.3005,1577.3114,2078.5051,559.5317,2578.4026,1995.2676,1246.7522,1286.5282,921.5532,2345.3843,1316.2408,2577.922,688.48016,1736.5898,798.4856,883.9659,1322.4858,1014.135,1389.1316,2081.4531,310.00845,681.116,2342.1113,798.10986,1538.3163,2051.662,2875.4854,717.40753,945.6547,802.28564,1504.1715,514.40393,1980.5718,970.2845,989.81116,886.4627,2411.2927,938.73865,3332.6633,207.35275,1210.5535,3124.9973,2934.325,756.12494,2105.2175,599.11914,1390.3757,2645.7258,2609.2063,1015.911,867.1584,1174.2277,1002.3596,3216.9365,1822.3774,1356.5276,1013.4139,2230.1543,2267.7183,1465.7147,712.84015,1240.3147,568.21826,1152.1367,2000.1891,1627.5837,1432.5385,2797.371,1098.0417,1636.9797,703.3173,1285.3633,2068.229,2310.5798,1838.9911,1507.5752,904.9163,1366.0544,1574.2076,2607.682,1796.7704,1187.364,1233.144,1051.7965,916.3909,2492.669,2855.0415,1711.7609,1254.3309,1247.3033,1321.6382,1924.6643,912.94714,2679.4973,3000.4937,1529.1411,1065.8008,1414.8114,1062.3655,465.9653,2941.2031,650.02783,1711.0697,1537.2201,1719.4591,313.79,2087.6465,2669.3418,822.725,1711.0458,2238.3748,2969.8716,2829.3662,2220.0896,2577.0784,3310.3718,1135.6526,1378.5575,671.9368,1509.7485,496.06165,693.41425,1113.9788,1710.148,1093.165,1072.5804,1674.6038,887.7429,2902.213
1316.2135,1904.7339,0.0,1210.8496,1575.3175,2398.2278,1472.0703,1677.4307,2139.5596,436.15805,1845.8784,1197.821,1708.2874,2396.1108,1852.9353,1899.7769,1557.078,1937.5459,1692.8667,1076.3678,762.5708,1539.8524,1743.0314,2096.2,889.10114,526.67334,696.60614,1579.2524,2129.7026,722.175,535.8528,898.745,1825.6184,1346.2474,1452.3262,2136.3943,1589.8203,1568.6803,1569.847,868.9623,1483.6575,1726.4648,1339.7565,1900.1454,876.54865,1874.0918,1383.0593,1189.2543,766.44,1785.7109,763.8206,1082.8801,2016.1879,951.2779,1966.341,1367.6266,2469.8657,1258.1029,1386.4615,2033.8569,713.0214,1371.9696,768.04877,1415.9833,472.06732,732.68286,660.317,1396.2273,1147.4727,1494.3373,2310.0781,1769.0603,1446.0286,511.02188,942.58966,2004.2261,2167.9565,1561.3948,1941.0516,1446.0667,1181.67,787.3298,1062.635,997.08136,686.33685,1295.9476,327.1206,2221.6611,1102.4354,1202.0682,1316.9679,1954.0424,1755.602,1373.8345,1650.5206,1239.7258,2179.1646,1943.3346,1640.8081,1895.3712,1646.1224,1615.6456,1121.0316,1480.896,1700.2241,1798.4806,1124.1798,859.65704,469.66757,1161.9844,1874.5951,1399.4545,1818.7623,755.0494,711.6439,1647.0676,1630.8326,2111.3577,653.7912,685.5627,1476.8291,1573.4214,1637.9017,1459.3015,1125.1353,878.92285,1269.9661,1610.9211,1001.71954,963.89044,970.3321,789.3344,993.112,1179.8612,841.499,574.18115,1662.1382,1381.9115,747.4594,1439.1981,881.3639,1076.5248,2018.1587,632.87006,1413.6091,693.6979,988.8259,2167.9902,1212.1337,1040.9401,1584.6161,1364.5066,1629.5808,302.62836,1369.0059,2180.6611,1089.59,1352.3895,772.0343,799.2261,1017.4898,1552.7815,1262.9373,1137.4268,917.32947,1235.2562,1062.3329,1882.8038,2168.7627,1481.8038,1420.9569,1173.2452,2138.9177,1276.4517,1726.09,1321.8939,1244.3065,1534.1001,1678.7426,782.06775,391.89212,808.4299,725.8204,662.105,847.97906,1112.1019,371.7572,1227.5214,1394.1095,1018.9715,676.76,836.2856,1272.4685,615.12494,2071.6309,645.9281,1968.8972,1375.2444,1124.1798,1492.3235,732.81415,2364.4634,1360.2318,900.7783,336.2718,2380.9697,1122.2842,531.28436,1265.8711,923.27136,1048.7512,1892.5414,1100.5623,731.197,1130.9441,713.6092,1187.9756,844.29626,2081.9414,1874.7875,1418.3528,1070.8411,681.50183,1255.5121,1668.1708,996.5401,548.55975,890.82135,1436.4634,2216.6934,1795.7598,1413.2595,2160.7761,2242.2908,2150.98,1213.1659,2073.5137,1778.7783,1629.6107,770.1887,2165.3186,749.3808,1136.6891,766.12415,1335.6991,1137.7599,1254.8673,1700.3376,1073.5441,1117.0316,1354.9332,1992.487,1803.803,619.4748,1326.1714,1888.7328,1973.3354,975.02386,1425.7799,1583.5435,1804.5786,1156.6454,524.94714,1344.4808,1415.6489,1540.8279,1445.6863,1229.1499,840.4627,548.9676,1832.0828,891.9984,2353.8018,1339.98,973.33624,1095.4061,1468.8137,878.2615,1657.2524,989.41125,1040.0912,1330.7379,686.80615,1251.2474,955.592,1747.2716,726.23444,1205.8032,792.31775,541.69586,725.5183,1193.1445,1001.8304,1113.7896,1252.0596,1378.6852,1554.1934,2259.149,800.93756,1969.6163,1334.2102,1670.6274,1424.166,1260.4364,1189.7971,344.1195,1075.4723,599.5193,1714.3263,962.274,1386.3179,1481.6786,1370.9583,964.0709,1703.8022,375.12485,562.0427,1361.9299,1514.8071,975.653,1054.6315,1669.5227,1105.7982,1366.5316,1039.9552,963.7151,735.705,1796.2405,559.9019,1378.4985,1272.1427,1780.4084,1365.358,1494.8053,362.64838,1248.5875,1043.89,245.31747,1459.295,2007.4292,1125.4985,952.62994,901.2375,1536.7332,1123.0897,1552.5173,1215.9954,1536.1611,2412.527,698.57605,1281.1187,2354.3254,1137.7537,647.2367,590.54224,577.27,1084.3987,980.64294,983.94696,1416.8208,1597.2062,472.92862,1437.97,1206.616,1773.2736,1324.3276,593.0144,1079.6512,1191.4137,1607.47,1399.2803,901.7162,1497.7706,1851.0864,1111.604,801.93665,944.9622,482.96228,1414.8193,1451.6316,1608.3727,1081.2545,1067.2372,2236.6057,1031.5382,611.24603,1024.84,726.484,1278.278,757.05835,1183.0181,1775.336,781.38245,1023.07227,1273.5388,1687.4614,1268.8225,840.16675,2125.7449,511.47745,696.90533,808.2574,1693.8403,1316.2816,1432.5634,2245.9336,1693.0675,1681.8907,808.18677,1426.9731,886.15765,2002.4967,1958.7015,1038.8096,1655.8326,2139.8533,821.8866,563.24243,1707.9108,2164.6643,1549.419,1357.9261,1350.6691,1308.1329,539.15643,1034.6826,2038.6439,894.88446,2123.8315,1940.3103,1555.6327,1057.7904,1042.0555,1325.4502,1441.487,1652.1497,2295.7988,1017.5087,745.3392,721.1765,1685.0718,2383.1992,1701.3904,1236.8378,527.0461,684.43945,1377.1333,980.1756,864.62006,971.0934,936.6035,1299.5432,766.23193,1013.12274,902.9037,1658.4364,1109.1915,1094.8387,1221.2954,1720.5256,1330.3699,978.5169,863.68304,1681.0122,1807.5592,603.87024,1393.3911,554.07965,832.79126,1206.4692,1610.316,1310.4182,1487.2407,1053.6093,2136.995,919.0193,1009.4862,1615.3678,1766.514,461.43988,1522.3158,1518.8589,1497.2286,1802.6793,1377.7205,1171.8859,1497.0591,1090.9856,1610.5092,2109.3943,933.5736,1267.2754,1563.9255,1316.3063,1763.8961,2029.6392,1351.2334,259.40613,713.7064,1290.3793,1014.8738,904.0227,2282.9714,1166.0353,2053.756,1630.7279,1705.5098,973.9823,733.40546,2077.8516,1171.5417,2170.5017,1361.3737,2068.188,2203.5925,494.1624,1416.6875,834.11414,2098.4675,1598.1108,863.45654,2039.3251,685.30255,789.96906,1226.2717,1959.9133,1702.0474,1536.7375,1051.5597,816.6395,1180.3417,1535.1879,917.5878,1110.928,656.7741,1014.5346,1066.5508,1572.0736,678.2252,1887.398,1962.6959,1829.9686,2041.2428,1387.3492,1355.5156,1251.9603,2068.5933,757.00525,1951.6627,1093.2631,955.172,2059.0928,695.98816,295.93457,1624.1356,1082.5353,892.39325,1030.4504,1630.5994,1426.3192,1991.0271,1773.5067,936.08167,2040.1649,1601.478,1153.2876,930.60126,1624.6266,2168.8887,746.1466,992.12604,1383.1605
1027.7301,1075.5251,1210.8496,0.0,605.5106,1688.4288,868.9911,1156.0447,1527.4149,704.3671,1517.0098,720.7852,1685.7567,1627.461,1143.7983,1367.5731,1747.2769,1396.6176,1376.8783,2008.014,944.2464,937.4082,1065.0269,1402.6082,998.7009,1212.255,1352.0516,1287.691,1533.5286,681.2777,792.7339,1745.0845,1696.957,821.7323,926.5206,2011.5757,909.1136,1599.4557,558.71124,1360.1149,1788.7578,952.5394,1228.6179,1082.1107,1846.5487,1438.5415,721.2042,288.11957,1065.0985,1559.7379,1470.6807,932.3077,1363.1461,1415.0956,1471.2727,589.17804,2240.618,323.5058,428.77686,1439.2775,660.80524,1025.1844,1711.8876,1302.6274,1071.7404,1202.0029,1251.8633,1284.5756,1311.7065,859.99536,1543.2472,841.2667,1259.2811,1143.2115,1927.4515,1289.2518,1470.374,881.5777,1715.4946,1726.9681,216.04797,1740.496,1522.0697,1082.79,1739.53,1229.4857,808.2508,1409.2036,1893.7892,355.5928,567.1238,1496.143,1254.1986,1894.1664,1014.7573,304.87308,1465.615,1378.3756,1014.14545,1312.6362,597.13324,1065.3375,516.7819,593.6421,645.2098,1103.1774,222.66379,2044.8002,852.594,2171.6943,1859.4851,755.5298,1026.399,1578.0764,1162.614,1042.7893,1180.3297,1603.6879,672.56433,1512.23,1174.9036,1117.7507,2033.1527,985.44775,807.61383,1383.3843,449.3405,1317.7938,1291.9187,912.67126,382.67773,2087.4966,1693.7678,2123.2327,1471.2472,1183.0757,1449.7844,879.90533,801.88586,543.8814,358.15396,382.85165,1474.0009,956.2663,1432.5388,1277.2946,1290.5192,1457.6975,448.91406,1387.7965,1301.0192,978.9135,638.7391,1343.8473,2108.0305,1565.744,236.44861,1931.8798,407.72128,591.4414,1792.6501,811.61865,1006.08826,1178.7288,1129.9395,1708.5269,1619.6536,1565.3917,1536.6176,1703.4259,1334.6512,1463.0936,1369.1956,353.05023,1407.4984,666.16797,1708.0321,772.767,1922.8019,1342.5299,1444.1835,1660.675,705.2614,1832.6987,1476.3782,619.3952,1482.9861,1221.2354,553.96484,239.16258,2019.4484,1988.6125,699.1506,1669.0548,1294.6979,1854.0013,1278.879,545.8714,222.66379,1195.6969,952.3191,1622.5732,1096.743,342.5718,733.87103,1677.0151,1354.512,835.98834,1383.2737,728.06744,1432.0574,1701.3185,1612.9507,1323.0476,2285.5725,753.8454,422.80072,1315.931,1513.246,1614.7161,1970.785,795.74115,1749.1036,1643.0714,1208.7837,2428.9392,1488.6938,907.5959,2079.9976,1462.9384,1299.0667,777.719,1468.9303,1858.4396,1495.9172,539.5114,1488.9557,1242.6495,821.62756,740.7351,1387.0198,1500.641,2538.7407,846.2469,634.8561,118.4898,1109.3545,954.7883,2257.5576,1782.5554,1023.5999,1168.1473,1230.1698,1437.0256,2084.5828,1592.8141,1711.7241,1956.4152,1372.683,1492.9196,1765.6569,363.29703,1247.6761,1491.7141,1206.8901,1029.918,1020.1344,484.44858,737.1741,1899.795,1147.0619,1492.9629,1565.17,2563.5127,1795.9259,752.5091,1262.4642,2168.1753,1011.7872,233.74977,1335.1807,978.76654,705.4648,1541.021,1277.7291,1251.8741,960.0332,895.0711,1211.1321,1247.3917,1473.83,1441.6321,1824.8322,716.7172,2113.0142,1632.6764,1041.9618,1810.5803,841.7994,1434.6859,1023.89136,945.31537,386.99854,2456.078,1333.6958,1271.3092,218.68488,2077.8335,1081.5293,479.56796,590.746,882.1767,2287.2693,2289.0835,820.74805,1067.6516,1173.3304,2173.6497,748.67035,283.10242,1884.9333,878.15015,2075.5994,1072.6912,342.80756,1579.8232,743.7806,1724.2755,1592.4918,925.5838,2268.1067,1405.9133,2097.8284,2301.8013,1472.1274,1508.2599,931.3479,1401.5574,1279.6261,1401.694,1228.9824,1493.4716,816.4717,2255.4802,428.6501,1238.0922,181.61823,983.40546,1716.4443,1061.5271,1573.4365,2242.2207,1610.2178,1249.7955,1930.4452,1714.9899,1288.7947,363.94342,2126.5588,908.9457,1156.31,1010.49854,1037.335,724.6615,1668.9357,574.80383,1571.2838,707.7928,2025.1989,1004.3333,1346.1942,1207.4963,1163.2717,1502.2034,238.52895,1898.4961,2168.169,1285.6058,786.3749,528.7495,1374.0059,718.34814,1754.862,1523.1246,2006.2407,1119.5824,731.8411,1305.1268,1464.968,1176.6171,1236.585,1548.6499,1031.2695,666.84845,888.2673,1541.6174,1317.6361,649.4335,2046.3889,1187.7296,486.15076,1936.9352,1638.2274,1380.9574,1219.5077,1549.8324,2239.145,1280.1619,862.84686,479.75745,1516.2157,1671.0234,1369.9747,621.2002,1837.6454,1336.3193,2015.857,1700.4408,2773.94,1980.3993,1789.7961,1946.0438,1291.2643,1481.8296,1811.3231,1377.7635,1935.6444,1232.214,1630.0604,1819.5529,1498.6422,322.53476,1686.9004,728.567,1516.6838,1410.8651,1591.289,601.0443,2145.5957,879.6942,1005.0778,2242.224,1141.4883,2106.265,1185.4559,1082.28,483.06522,2161.1704,1355.0288,1094.513,1018.43994,619.61176,1368.2743,1260.8071,1879.9431,1259.8054,814.03534,425.3017,94.33053,1706.3942,1199.0405,1541.5111,1224.782,976.05505,1312.1797,1834.5906,1491.8123,985.4406,1350.7012,1900.5902,1271.7893,543.45905,741.6995,1734.3865,1457.7412,938.9796,1134.324,1571.6696,1508.3323,1889.8107,1127.5885,2372.4355,646.694,1837.0708,2137.3079,2189.663,1163.2228,1215.151,669.115,2034.328,1792.5428,1548.944,1456.8961,821.3485,1720.3013,1791.1338,2385.3806,990.33636,748.73126,471.48532,1351.3591,1235.0837,2200.0637,602.9021,1881.0962,1084.5002,1733.0371,913.5904,1173.3253,2034.1022,2197.9788,1749.9795,1320.0211,1690.2131,2024.1871,1273.7407,2021.1399,1491.4717,2111.2444,1402.5106,896.1464,2098.1704,1992.9603,1113.5264,1220.8263,1824.0226,1654.4089,1056.8313,1626.7526,2120.8967,1745.8217,1550.4731,981.678,1398.307,1008.90784,771.41016,1911.0157,1942.253,1093.1136,1772.8665,2003.3427,1687.2192,1350.3062,1940.658,387.0848,1271.6306,2070.4219,828.0151,1274.6091,976.884,1802.9539,1724.5675,1251.6473,1655.6824,1993.0886,2156.1365,1219.5945,1668.1125,2315.869,1471.6774,1963.8457,969.70935,517.8189,1373.7336,1163.3236,60.37789,942.6454,1582.456,1907.8419,1453.0645,323.8886,1861.2184
